Repository,ID,URL,PR_State,Total_Comments,Mentioner,Mentioner_Type,Source,Other_Bots
allie-secvendors/AISOC_TM,CWE-798,https://github.com/allie-secvendors/AISOC_TM/pull/9,Open,0,app/pensarapp,Bot,PR Title,pensarapp[bot]
artemusuni/JustDoIt,CWE-798,https://github.com/artemusuni/JustDoIt/pull/9,Merged,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
AutoFiC/autofic-core,CWE-798,https://github.com/AutoFiC/autofic-core/pull/9,Closed,0,inyeongjang,Human,PR Body,
joshkotrous/hatchet,CWE-798,https://github.com/joshkotrous/hatchet/pull/9,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/hatchet,CWE-798,https://github.com/joshkotrous/hatchet/pull/9,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
ledo01-test-org/juice-shop,CWE-798,https://github.com/ledo01-test-org/juice-shop/pull/9,Closed,0,ledo01,Human,PR Body,
ledo01-test-org/juice-shop,CWE-798,https://github.com/ledo01-test-org/juice-shop/pull/9,Closed,0,ledo01,Human,PR Title,
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/91,Open,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/938,Closed,2,app/pensarapp,Bot,PR Body,pensarapp[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/938,Closed,2,app/pensarapp,Bot,PR Title,pensarapp[bot]
joshkotrous/pensar-goat-nextjs,CWE-798,https://github.com/joshkotrous/pensar-goat-nextjs/pull/94,Closed,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/941,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/941,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/944,Closed,2,app/pensarapp,Bot,PR Body,pensarapp[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/944,Closed,2,app/pensarapp,Bot,PR Title,pensarapp[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/945,Closed,2,app/pensarapp,Bot,PR Body,pensarapp[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/945,Closed,2,app/pensarapp,Bot,PR Title,pensarapp[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/946,Closed,2,app/pensarapp,Bot,PR Body,pensarapp[bot]
topoteretes/cognee,CWE-798,https://github.com/topoteretes/cognee/pull/946,Closed,2,app/pensarapp,Bot,PR Title,pensarapp[bot]
joshkotrous/pensar-goat-nextjs,CWE-798,https://github.com/joshkotrous/pensar-goat-nextjs/pull/96,Closed,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/96,Open,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/977,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/977,Open,0,app/pensarapp,Bot,PR Title,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/979,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/979,Open,0,app/pensarapp,Bot,PR Title,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/981,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-798,https://github.com/joshkotrous/pensar-goat-python/pull/981,Open,0,app/pensarapp,Bot,PR Title,pensarapp[bot]
eason-dev/csp-kit,CWE-78,https://github.com/eason-dev/csp-kit/pull/1,Merged,0,eason-dev,Human,PR Body,
MCP-Mirror/garc33_js-sandbox-mcp-server,CWE-78,https://github.com/MCP-Mirror/garc33_js-sandbox-mcp-server/pull/1,Open,0,lwsinclair,Human,PR Body,
perlakay/insecureagent2,CWE-78,https://github.com/perlakay/insecureagent2/pull/1,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
siyuanorg/security-test-suite,CWE-78,https://github.com/siyuanorg/security-test-suite/pull/1,Closed,0,storehubsiyuan,Human,PR Body,
tejakummarikuntla/vulpy,CWE-78,https://github.com/tejakummarikuntla/vulpy/pull/1,Open,0,tejakummarikuntla,Human,PR Body,
cpp-benchmark1/subconverter,CWE-78,https://github.com/cpp-benchmark1/subconverter/pull/10,Merged,1,cpp-benchmark1,Human,PR Title,
JatinR2/kedro,CWE-78,https://github.com/JatinR2/kedro/pull/10,Open,0,JatinR2,Human,PR Body,
nvidia-holoscan/holoscan-cli,CWE-78,https://github.com/nvidia-holoscan/holoscan-cli/pull/10,Merged,1,mocsharp,Human,PR Title,
sameer6pre/cpp-programming,CWE-78,https://github.com/sameer6pre/cpp-programming/pull/10,Open,0,sameer6pre,Human,PR Title,
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1019,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1019,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
MythicDrops/kindling,CWE-78,https://github.com/MythicDrops/kindling/pull/105,Closed,3,app/renovate,Bot,PR Body,renovate[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1059,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1059,Open,0,app/pensarapp,Bot,PR Title,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1096,Closed,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1096,Closed,0,app/pensarappdev,Bot,PR Title,pensarappdev[bot]
sameer6pre/cpp-programming,CWE-78,https://github.com/sameer6pre/cpp-programming/pull/11,Open,0,sameer6pre,Human,PR Title,
MartinWitt/github-action-parser,CWE-78,https://github.com/MartinWitt/github-action-parser/pull/110,Closed,0,app/renovate,Bot,PR Body,renovate[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1131,Closed,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1131,Closed,0,app/pensarappdev,Bot,PR Title,pensarappdev[bot]
datalogics/apdfl-java-maven-samples,CWE-78,https://github.com/datalogics/apdfl-java-maven-samples/pull/114,Merged,2,datalogics-robb,Human,PR Body,
MythicDrops/mythicdrops-gradle-plugin,CWE-78,https://github.com/MythicDrops/mythicdrops-gradle-plugin/pull/116,Closed,1,app/renovate,Bot,PR Body,renovate[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1170,Open,0,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1170,Open,0,app/pensarapp,Bot,PR Title,pensarapp[bot]
charlie-vulns/pygoat,CWE-78,https://github.com/charlie-vulns/pygoat/pull/12,Open,0,app/copilot-swe-agent,Agent,PR Body,
joshkotrous/simplCMS,CWE-78,https://github.com/joshkotrous/simplCMS/pull/12,Open,1,app/pensarapp,Bot,PR Body,pensarapp[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1207,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1207,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1271,Open,0,app/pensarappstaging,Bot,PR Body,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1271,Open,0,app/pensarappstaging,Bot,PR Title,pensarappstaging[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1280,Open,0,app/pensarappdev,Bot,PR Body,pensarappdev[bot]
joshkotrous/pensar-goat-python,CWE-78,https://github.com/joshkotrous/pensar-goat-python/pull/1280,Open,0,app/pensarappdev,Bot,PR Title,pensarappdev[bot]
