Repository,ID,URL,PR_State,Total_Comments,Mentioner,Mentioner_Type,Source,Other_Bots
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/894,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/891,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/888,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/880,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/881,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/876,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/872,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/861,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/855,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/847,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/839,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/837,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/834,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/830,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/810,Open,0,dustin04x,Human,PR Body,
muss-a/nodejs-goof,GHSA-PXG6-PF52-XH8X,https://github.com/muss-a/nodejs-goof/pull/4,Open,0,muss-a,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/803,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/799,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/797,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/784,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/779,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/773,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/765,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/750,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/727,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/721,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/720,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/701,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/696,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/692,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/690,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/687,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/686,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/682,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/679,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/666,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/664,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/660,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/657,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/643,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/639,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/633,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/629,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/625,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/616,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/610,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/609,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/598,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/595,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/591,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/583,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/572,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/570,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/566,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/563,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/559,Open,0,dustin04x,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/544,Open,0,dustin04x,Human,PR Body,
nphan-ca-vn/nodejs-goof,GHSA-PXG6-PF52-XH8X,https://github.com/nphan-ca-vn/nodejs-goof/pull/70,Open,0,nphan-ca-vn,Human,PR Body,
dustin04x/ctf-archives,GHSA-PXG6-PF52-XH8X,https://github.com/dustin04x/ctf-archives/pull/535,Open,0,dustin04x,Human,PR Body,
